MCBto5,MC6to11,MC12to17,MC18to23,MC24to29,MC30to35,MC36to41,MC42to47,MC48to53,MC54toSA,MCSA
261.76,261.76,261.76,261.76,187.66,187.66,187.66,187.66,187.66,187.66,153.36
275.86,275.86,275.86,275.86,193.73,193.73,193.73,193.73,193.73,193.73,156.58
289.96,289.96,289.96,289.96,199.81,199.81,199.81,199.81,199.81,199.81,159.8
285.29,285.29,285.29,285.29,186.4,186.4,186.4,186.4,186.4,186.4,146.79
280.61,280.61,280.61,280.61,172.99,172.99,172.99,172.99,172.99,172.99,133.77
261.31,261.31,261.31,261.31,166.96,166.96,166.96,166.96,166.96,166.96,131.31
242.01,242.01,242.01,242.01,160.92,160.92,160.92,160.92,160.92,160.92,128.85
214.24,214.24,214.24,214.24,157.84,157.84,157.84,157.84,157.84,157.84,118.37
186.46,186.46,186.46,186.46,154.76,154.76,154.76,154.76,154.76,154.76,107.89
225.01,225.01,225.01,225.01,158.41,158.41,158.41,158.41,158.41,158.41,137.7
246.03,246.03,246.03,246.03,179.4,179.4,179.4,179.4,179.4,179.4,146.97
246.7,246.7,246.7,246.7,182.06,182.06,182.06,182.06,182.06,182.06,150.93
247.38,247.38,247.38,247.38,184.73,184.73,184.73,184.73,184.73,184.73,154.9
248.05,248.05,248.05,248.05,187.39,187.39,187.39,187.39,187.39,187.39,158.86
246.84,246.84,246.84,246.84,181.0,181.0,181.0,181.0,181.0,181.0,151.31
245.63,245.63,245.63,245.63,174.6,174.6,174.6,174.6,174.6,174.6,143.76
255.83,255.83,255.83,255.83,177.04,177.04,177.04,177.04,177.04,177.04,155.21
266.02,266.02,266.02,266.02,179.47,179.47,179.47,179.47,179.47,179.47,166.66
276.9,276.9,276.9,276.9,182.04,182.04,182.04,182.04,182.04,182.04,163.57
287.77,287.77,287.77,287.77,184.61,184.61,184.61,184.61,184.61,184.61,160.48
228.51,228.51,228.51,228.51,162.07,162.07,162.07,162.07,162.07,162.07,139.12
248.91,248.91,248.91,248.91,188.25,188.25,188.25,188.25,188.25,188.25,144.79
263.98,263.98,263.98,263.98,194.48,194.48,194.48,194.48,194.48,194.48,155.94
279.04,279.04,279.04,279.04,200.7,200.7,200.7,200.7,200.7,200.7,167.1
294.11,294.11,294.11,294.11,206.93,206.93,206.93,206.93,206.93,206.93,178.25
278.38,278.38,278.38,278.38,184.83,184.83,184.83,184.83,184.83,184.83,156.97
262.65,262.65,262.65,262.65,162.72,162.72,162.72,162.72,162.72,162.72,135.69
252.33,252.33,252.33,252.33,156.25,156.25,156.25,156.25,156.25,156.25,132.27
242.01,242.01,242.01,242.01,149.77,149.77,149.77,149.77,149.77,149.77,128.85
239.27,239.27,239.27,239.27,158.63,158.63,158.63,158.63,158.63,158.63,134.66
236.52,236.52,236.52,236.52,167.48,167.48,167.48,167.48,167.48,167.48,140.46
221.22,221.22,221.22,221.22,156.87,156.87,156.87,156.87,156.87,156.87,124.12
246.03,246.03,246.03,246.03,179.4,179.4,179.4,179.4,179.4,179.4,146.97
239.47,239.47,239.47,239.47,177.15,177.15,177.15,177.15,177.15,177.15,148.05
232.9,232.9,232.9,232.9,174.89,174.89,174.89,174.89,174.89,174.89,149.12
226.34,226.34,226.34,226.34,172.64,172.64,172.64,172.64,172.64,172.64,150.2
235.57,235.57,235.57,235.57,164.88,164.88,164.88,164.88,164.88,164.88,147.06
244.79,244.79,244.79,244.79,157.12,157.12,157.12,157.12,157.12,157.12,143.92
243.4,243.4,243.4,243.4,153.45,153.45,153.45,153.45,153.45,153.45,136.39
242.01,242.01,242.01,242.01,149.77,149.77,149.77,149.77,149.77,149.77,128.85
228.61,228.61,228.61,228.61,153.63,153.63,153.63,153.63,153.63,153.63,144.22
215.21,215.21,215.21,215.21,157.49,157.49,157.49,157.49,157.49,157.49,159.59
283.02,283.02,283.02,283.02,203.26,203.26,203.26,203.26,203.26,203.26,150.97
287.43,287.43,287.43,287.43,220.73,220.73,220.73,220.73,220.73,220.73,167.11
297.99,297.99,297.99,297.99,227.55,227.55,227.55,227.55,227.55,227.55,180.82
308.56,308.56,308.56,308.56,234.36,234.36,234.36,234.36,234.36,234.36,194.54
319.12,319.12,319.12,319.12,241.18,241.18,241.18,241.18,241.18,241.18,208.25
314.9,314.9,314.9,314.9,233.24,233.24,233.24,233.24,233.24,233.24,188.33
310.68,310.68,310.68,310.68,225.29,225.29,225.29,225.29,225.29,225.29,168.4
332.88,332.88,332.88,332.88,238.8,238.8,238.8,238.8,238.8,238.8,184.33
355.08,355.08,355.08,355.08,252.31,252.31,252.31,252.31,252.31,252.31,200.25
361.13,361.13,361.13,361.13,268.35,268.35,268.35,268.35,268.35,268.35,210.78
367.17,367.17,367.17,367.17,284.39,284.39,284.39,284.39,284.39,284.39,221.3
221.22,221.22,221.22,221.22,156.87,156.87,156.87,156.87,156.87,156.87,124.12
246.03,246.03,246.03,246.03,179.4,179.4,179.4,179.4,179.4,179.4,146.97
233.74,233.74,233.74,233.74,175.66,175.66,175.66,175.66,175.66,175.66,148.43
221.44,221.44,221.44,221.44,171.91,171.91,171.91,171.91,171.91,171.91,149.88
209.15,209.15,209.15,209.15,168.17,168.17,168.17,168.17,168.17,168.17,151.34
228.81,228.81,228.81,228.81,159.78,159.78,159.78,159.78,159.78,159.78,147.25
248.46,248.46,248.46,248.46,151.39,151.39,151.39,151.39,151.39,151.39,143.15
245.24,245.24,245.24,245.24,160.24,160.24,160.24,160.24,160.24,160.24,136.0
242.01,242.01,242.01,242.01,169.08,169.08,169.08,169.08,169.08,169.08,128.85
212.22,212.22,212.22,212.22,160.84,160.84,160.84,160.84,160.84,160.84,114.31
182.42,182.42,182.42,182.42,152.59,152.59,152.59,152.59,152.59,152.59,99.77
248.12,248.12,248.12,248.12,175.28,175.28,175.28,175.28,175.28,175.28,134.7
261.68,261.68,261.68,261.68,196.48,196.48,196.48,196.48,196.48,196.48,155.79
279.06,279.06,279.06,279.06,209.73,209.73,209.73,209.73,209.73,209.73,173.17
296.45,296.45,296.45,296.45,222.98,222.98,222.98,222.98,222.98,222.98,190.55
313.83,313.83,313.83,313.83,236.23,236.23,236.23,236.23,236.23,236.23,207.93
295.49,295.49,295.49,295.49,213.22,213.22,213.22,213.22,213.22,213.22,180.52
277.15,277.15,277.15,277.15,190.21,190.21,190.21,190.21,190.21,190.21,153.1
285.56,285.56,285.56,285.56,194.83,194.83,194.83,194.83,194.83,194.83,171.41
293.97,293.97,293.97,293.97,199.44,199.44,199.44,199.44,199.44,199.44,189.71
307.73,307.73,307.73,307.73,206.97,206.97,206.97,206.97,206.97,206.97,183.58
321.48,321.48,321.48,321.48,214.49,214.49,214.49,214.49,214.49,214.49,177.44
230.49,230.49,230.49,230.49,163.99,163.99,163.99,163.99,163.99,163.99,132.26
251.99,251.99,251.99,251.99,188.53,188.53,188.53,188.53,188.53,188.53,151.93
244.44,244.44,244.44,244.44,187.98,187.98,187.98,187.98,187.98,187.98,156.8
236.88,236.88,236.88,236.88,187.42,187.42,187.42,187.42,187.42,187.42,161.67
229.33,229.33,229.33,229.33,186.87,186.87,186.87,186.87,186.87,186.87,166.54
238.49,238.49,238.49,238.49,178.99,178.99,178.99,178.99,178.99,178.99,155.08
247.64,247.64,247.64,247.64,171.11,171.11,171.11,171.11,171.11,171.11,143.62
249.6,249.6,249.6,249.6,170.62,170.62,170.62,170.62,170.62,170.62,139.71
251.56,251.56,251.56,251.56,170.12,170.12,170.12,170.12,170.12,170.12,135.79
269.38,269.38,269.38,269.38,176.12,176.12,176.12,176.12,176.12,176.12,151.41
287.2,287.2,287.2,287.2,182.11,182.11,182.11,182.11,182.11,182.11,167.02
223.84,223.84,223.84,223.84,158.86,158.86,158.86,158.86,158.86,158.86,127.25
247.48,247.48,247.48,247.48,181.34,181.34,181.34,181.34,181.34,181.34,150.04
245.58,245.58,245.58,245.58,180.34,180.34,180.34,180.34,180.34,180.34,147.65
243.67,243.67,243.67,243.67,179.33,179.33,179.33,179.33,179.33,179.33,145.27
241.77,241.77,241.77,241.77,178.33,178.33,178.33,178.33,178.33,178.33,142.88
243.28,243.28,243.28,243.28,164.87,164.87,164.87,164.87,164.87,164.87,143.4
244.79,244.79,244.79,244.79,151.41,151.41,151.41,151.41,151.41,151.41,143.92
243.4,243.4,243.4,243.4,150.59,150.59,150.59,150.59,150.59,150.59,136.39
242.01,242.01,242.01,242.01,149.77,149.77,149.77,149.77,149.77,149.77,128.85
217.82,217.82,217.82,217.82,152.53,152.53,152.53,152.53,152.53,152.53,121.07
193.63,193.63,193.63,193.63,155.28,155.28,155.28,155.28,155.28,155.28,113.28
227.23,227.23,227.23,227.23,159.23,159.23,159.23,159.23,159.23,159.23,138.79
246.03,246.03,246.03,246.03,179.4,179.4,179.4,179.4,179.4,179.4,146.97
255.52,255.52,255.52,255.52,185.77,185.77,185.77,185.77,185.77,185.77,151.22
265.02,265.02,265.02,265.02,192.13,192.13,192.13,192.13,192.13,192.13,155.47
274.51,274.51,274.51,274.51,198.5,198.5,198.5,198.5,198.5,198.5,159.72
276.72,276.72,276.72,276.72,186.09,186.09,186.09,186.09,186.09,186.09,146.84
278.92,278.92,278.92,278.92,173.68,173.68,173.68,173.68,173.68,173.68,133.96
270.53,270.53,270.53,270.53,175.61,175.61,175.61,175.61,175.61,175.61,146.97
262.14,262.14,262.14,262.14,177.54,177.54,177.54,177.54,177.54,177.54,159.97
279.92,279.92,279.92,279.92,187.58,187.58,187.58,187.58,187.58,187.58,168.14
297.69,297.69,297.69,297.69,197.62,197.62,197.62,197.62,197.62,197.62,176.3
222.86,222.86,222.86,222.86,157.92,157.92,157.92,157.92,157.92,157.92,126.55
246.66,246.66,246.66,246.66,180.0,180.0,180.0,180.0,180.0,180.0,148.4
233.86,233.86,233.86,233.86,176.08,176.08,176.08,176.08,176.08,176.08,148.86
221.05,221.05,221.05,221.05,172.15,172.15,172.15,172.15,172.15,172.15,149.32
208.25,208.25,208.25,208.25,168.23,168.23,168.23,168.23,168.23,168.23,149.78
226.52,226.52,226.52,226.52,170.3,170.3,170.3,170.3,170.3,170.3,146.85
244.79,244.79,244.79,244.79,172.36,172.36,172.36,172.36,172.36,172.36,143.92
245.09,245.09,245.09,245.09,170.61,170.61,170.61,170.61,170.61,170.61,136.87
245.39,245.39,245.39,245.39,168.86,168.86,168.86,168.86,168.86,168.86,129.81
220.45,220.45,220.45,220.45,162.21,162.21,162.21,162.21,162.21,162.21,132.73
195.51,195.51,195.51,195.51,155.56,155.56,155.56,155.56,155.56,155.56,135.65
221.22,221.22,221.22,221.22,156.87,156.87,156.87,156.87,156.87,156.87,124.12
246.03,246.03,246.03,246.03,179.4,179.4,179.4,179.4,179.4,179.4,146.97
248.59,248.59,248.59,248.59,184.66,184.66,184.66,184.66,184.66,184.66,151.14
251.14,251.14,251.14,251.14,189.93,189.93,189.93,189.93,189.93,189.93,155.3
253.7,253.7,253.7,253.7,195.19,195.19,195.19,195.19,195.19,195.19,159.47
265.1,265.1,265.1,265.1,181.66,181.66,181.66,181.66,181.66,181.66,146.84
276.5,276.5,276.5,276.5,168.12,168.12,168.12,168.12,168.12,168.12,134.2
271.83,271.83,271.83,271.83,173.37,173.37,173.37,173.37,173.37,173.37,157.18
267.15,267.15,267.15,267.15,178.61,178.61,178.61,178.61,178.61,178.61,180.15
280.24,280.24,280.24,280.24,180.04,180.04,180.04,180.04,180.04,180.04,174.1
293.33,293.33,293.33,293.33,181.46,181.46,181.46,181.46,181.46,181.46,168.05
224.32,224.32,224.32,224.32,160.89,160.89,160.89,160.89,160.89,160.89,131.74
248.05,248.05,248.05,248.05,184.52,184.52,184.52,184.52,184.52,184.52,149.3
241.62,241.62,241.62,241.62,182.25,182.25,182.25,182.25,182.25,182.25,150.11
235.18,235.18,235.18,235.18,179.97,179.97,179.97,179.97,179.97,179.97,150.92
228.75,228.75,228.75,228.75,177.7,177.7,177.7,177.7,177.7,177.7,151.73
237.25,237.25,237.25,237.25,174.96,174.96,174.96,174.96,174.96,174.96,147.79
245.75,245.75,245.75,245.75,172.23,172.23,172.23,172.23,172.23,172.23,143.85
248.53,248.53,248.53,248.53,169.81,169.81,169.81,169.81,169.81,169.81,137.03
251.3,251.3,251.3,251.3,167.39,167.39,167.39,167.39,167.39,167.39,130.21
268.97,268.97,268.97,268.97,171.64,171.64,171.64,171.64,171.64,171.64,149.46
286.63,286.63,286.63,286.63,175.89,175.89,175.89,175.89,175.89,175.89,168.71
234.19,234.19,234.19,234.19,162.04,162.04,162.04,162.04,162.04,162.04,130.7
250.61,250.61,250.61,250.61,184.34,184.34,184.34,184.34,184.34,184.34,151.39
235.32,235.32,235.32,235.32,177.97,177.97,177.97,177.97,177.97,177.97,150.23
220.03,220.03,220.03,220.03,171.61,171.61,171.61,171.61,171.61,171.61,149.08
204.74,204.74,204.74,204.74,165.24,165.24,165.24,165.24,165.24,165.24,147.92
224.77,224.77,224.77,224.77,169.46,169.46,169.46,169.46,169.46,169.46,145.92
244.79,244.79,244.79,244.79,173.68,173.68,173.68,173.68,173.68,173.68,143.92
248.19,248.19,248.19,248.19,171.52,171.52,171.52,171.52,171.52,171.52,137.68
251.58,251.58,251.58,251.58,169.36,169.36,169.36,169.36,169.36,169.36,131.44
231.67,231.67,231.67,231.67,163.34,163.34,163.34,163.34,163.34,163.34,145.16
211.75,211.75,211.75,211.75,157.31,157.31,157.31,157.31,157.31,157.31,158.88
225.22,225.22,225.22,225.22,158.55,158.55,158.55,158.55,158.55,158.55,138.09
246.03,246.03,246.03,246.03,179.4,179.4,179.4,179.4,179.4,179.4,146.97
245.28,245.28,245.28,245.28,181.9,181.9,181.9,181.9,181.9,181.9,151.11
244.52,244.52,244.52,244.52,184.41,184.41,184.41,184.41,184.41,184.41,155.25
243.77,243.77,243.77,243.77,186.91,186.91,186.91,186.91,186.91,186.91,159.39
250.72,250.72,250.72,250.72,173.67,173.67,173.67,173.67,173.67,173.67,150.01
257.66,257.66,257.66,257.66,160.43,160.43,160.43,160.43,160.43,160.43,140.63
249.84,249.84,249.84,249.84,157.64,157.64,157.64,157.64,157.64,157.64,134.74
242.01,242.01,242.01,242.01,154.85,154.85,154.85,154.85,154.85,154.85,128.85
227.26,227.26,227.26,227.26,161.14,161.14,161.14,161.14,161.14,161.14,136.19
212.5,212.5,212.5,212.5,167.43,167.43,167.43,167.43,167.43,167.43,143.53
221.22,221.22,221.22,221.22,156.87,156.87,156.87,156.87,156.87,156.87,124.12
246.03,246.03,246.03,246.03,179.4,179.4,179.4,179.4,179.4,179.4,146.97
234.36,234.36,234.36,234.36,175.96,175.96,175.96,175.96,175.96,175.96,150.12
222.7,222.7,222.7,222.7,172.52,172.52,172.52,172.52,172.52,172.52,153.28
211.03,211.03,211.03,211.03,169.08,169.08,169.08,169.08,169.08,169.08,156.43
227.91,227.91,227.91,227.91,157.36,157.36,157.36,157.36,157.36,157.36,150.18
244.79,244.79,244.79,244.79,145.63,145.63,145.63,145.63,145.63,145.63,143.92
243.4,243.4,243.4,243.4,149.16,149.16,149.16,149.16,149.16,149.16,136.39
242.01,242.01,242.01,242.01,152.68,152.68,152.68,152.68,152.68,152.68,128.85
212.22,212.22,212.22,212.22,152.64,152.64,152.64,152.64,152.64,152.64,114.31
182.42,182.42,182.42,182.42,152.59,152.59,152.59,152.59,152.59,152.59,99.77
251.51,251.51,251.51,251.51,179.3,179.3,179.3,179.3,179.3,179.3,144.43
262.75,262.75,262.75,262.75,201.38,201.38,201.38,201.38,201.38,201.38,155.62
279.23,279.23,279.23,279.23,210.7,210.7,210.7,210.7,210.7,210.7,172.75
295.72,295.72,295.72,295.72,220.03,220.03,220.03,220.03,220.03,220.03,189.89
312.2,312.2,312.2,312.2,229.35,229.35,229.35,229.35,229.35,229.35,207.02
303.72,303.72,303.72,303.72,218.32,218.32,218.32,218.32,218.32,218.32,183.48
295.23,295.23,295.23,295.23,207.29,207.29,207.29,207.29,207.29,207.29,159.93
308.58,308.58,308.58,308.58,211.82,211.82,211.82,211.82,211.82,211.82,170.36
321.92,321.92,321.92,321.92,216.35,216.35,216.35,216.35,216.35,216.35,180.78
328.06,328.06,328.06,328.06,228.8,228.8,228.8,228.8,228.8,228.8,190.47
334.2,334.2,334.2,334.2,241.25,241.25,241.25,241.25,241.25,241.25,200.16
222.18,222.18,222.18,222.18,158.17,158.17,158.17,158.17,158.17,158.17,126.45
247.08,247.08,247.08,247.08,181.06,181.06,181.06,181.06,181.06,181.06,148.47
246.24,246.24,246.24,246.24,181.77,181.77,181.77,181.77,181.77,181.77,151.08
245.39,245.39,245.39,245.39,182.47,182.47,182.47,182.47,182.47,182.47,153.68
244.55,244.55,244.55,244.55,183.18,183.18,183.18,183.18,183.18,183.18,156.29
248.63,248.63,248.63,248.63,179.83,179.83,179.83,179.83,179.83,179.83,149.15
252.71,252.71,252.71,252.71,176.48,176.48,176.48,176.48,176.48,176.48,142.0
247.36,247.36,247.36,247.36,163.13,163.13,163.13,163.13,163.13,163.13,135.43
242.01,242.01,242.01,242.01,149.77,149.77,149.77,149.77,149.77,149.77,128.85
255.74,255.74,255.74,255.74,155.24,155.24,155.24,155.24,155.24,155.24,152.17
269.47,269.47,269.47,269.47,160.7,160.7,160.7,160.7,160.7,160.7,175.48
362.45,362.45,362.45,362.45,268.97,268.97,268.97,268.97,268.97,268.97,169.9
389.7,389.7,389.7,389.7,303.79,303.79,303.79,303.79,303.79,303.79,180.69
366.97,366.97,366.97,366.97,283.29,283.29,283.29,283.29,283.29,283.29,189.91
344.24,344.24,344.24,344.24,262.78,262.78,262.78,262.78,262.78,262.78,199.13
321.51,321.51,321.51,321.51,242.28,242.28,242.28,242.28,242.28,242.28,208.35
350.82,350.82,350.82,350.82,259.34,259.34,259.34,259.34,259.34,259.34,200.45
380.13,380.13,380.13,380.13,276.4,276.4,276.4,276.4,276.4,276.4,192.55
400.45,400.45,400.45,400.45,303.79,303.79,303.79,303.79,303.79,303.79,196.71
420.77,420.77,420.77,420.77,331.18,331.18,331.18,331.18,331.18,331.18,200.87
419.28,419.28,419.28,419.28,327.52,327.52,327.52,327.52,327.52,327.52,213.53
417.78,417.78,417.78,417.78,323.85,323.85,323.85,323.85,323.85,323.85,226.18
221.22,221.22,221.22,221.22,156.87,156.87,156.87,156.87,156.87,156.87,124.12
246.03,246.03,246.03,246.03,179.4,179.4,179.4,179.4,179.4,179.4,146.97
239.45,239.45,239.45,239.45,177.77,177.77,177.77,177.77,177.77,177.77,149.7
232.88,232.88,232.88,232.88,176.15,176.15,176.15,176.15,176.15,176.15,152.43
226.3,226.3,226.3,226.3,174.52,174.52,174.52,174.52,174.52,174.52,155.16
252.38,252.38,252.38,252.38,174.35,174.35,174.35,174.35,174.35,174.35,144.59
278.45,278.45,278.45,278.45,174.18,174.18,174.18,174.18,174.18,174.18,134.01
260.23,260.23,260.23,260.23,161.98,161.98,161.98,161.98,161.98,161.98,131.43
242.01,242.01,242.01,242.01,149.77,149.77,149.77,149.77,149.77,149.77,128.85
224.36,224.36,224.36,224.36,153.28,153.28,153.28,153.28,153.28,153.28,116.2
206.71,206.71,206.71,206.71,156.78,156.78,156.78,156.78,156.78,156.78,103.55
224.1,224.1,224.1,224.1,159.39,159.39,159.39,159.39,159.39,159.39,132.55
247.49,247.49,247.49,247.49,182.62,182.62,182.62,182.62,182.62,182.62,149.01
260.65,260.65,260.65,260.65,188.25,188.25,188.25,188.25,188.25,188.25,152.6
273.82,273.82,273.82,273.82,193.88,193.88,193.88,193.88,193.88,193.88,156.19
286.98,286.98,286.98,286.98,199.51,199.51,199.51,199.51,199.51,199.51,159.78
281.31,281.31,281.31,281.31,189.76,189.76,189.76,189.76,189.76,189.76,148.13
275.64,275.64,275.64,275.64,180.01,180.01,180.01,180.01,180.01,180.01,136.48
266.34,266.34,266.34,266.34,177.49,177.49,177.49,177.49,177.49,177.49,144.55
257.04,257.04,257.04,257.04,174.96,174.96,174.96,174.96,174.96,174.96,152.62
241.53,241.53,241.53,241.53,174.0,174.0,174.0,174.0,174.0,174.0,147.97
226.02,226.02,226.02,226.02,173.03,173.03,173.03,173.03,173.03,173.03,143.31
221.22,221.22,221.22,221.22,156.87,156.87,156.87,156.87,156.87,156.87,124.12
246.03,246.03,246.03,246.03,179.4,179.4,179.4,179.4,179.4,179.4,146.97
240.67,240.67,240.67,240.67,178.65,178.65,178.65,178.65,178.65,178.65,147.93
235.3,235.3,235.3,235.3,177.91,177.91,177.91,177.91,177.91,177.91,148.88
229.94,229.94,229.94,229.94,177.16,177.16,177.16,177.16,177.16,177.16,149.84
237.37,237.37,237.37,237.37,175.66,175.66,175.66,175.66,175.66,175.66,146.88
244.79,244.79,244.79,244.79,174.15,174.15,174.15,174.15,174.15,174.15,143.92
246.77,246.77,246.77,246.77,166.85,166.85,166.85,166.85,166.85,166.85,136.65
248.74,248.74,248.74,248.74,159.54,159.54,159.54,159.54,159.54,159.54,129.37
223.75,223.75,223.75,223.75,164.83,164.83,164.83,164.83,164.83,164.83,134.34
198.76,198.76,198.76,198.76,170.12,170.12,170.12,170.12,170.12,170.12,139.3
221.22,221.22,221.22,221.22,156.87,156.87,156.87,156.87,156.87,156.87,124.12
246.03,246.03,246.03,246.03,179.4,179.4,179.4,179.4,179.4,179.4,146.97
232.21,232.21,232.21,232.21,174.29,174.29,174.29,174.29,174.29,174.29,147.33
218.39,218.39,218.39,218.39,169.18,169.18,169.18,169.18,169.18,169.18,147.68
204.57,204.57,204.57,204.57,164.07,164.07,164.07,164.07,164.07,164.07,148.04
228.44,228.44,228.44,228.44,162.04,162.04,162.04,162.04,162.04,162.04,147.65
252.3,252.3,252.3,252.3,160.0,160.0,160.0,160.0,160.0,160.0,147.25
247.16,247.16,247.16,247.16,154.89,154.89,154.89,154.89,154.89,154.89,138.05
242.01,242.01,242.01,242.01,149.77,149.77,149.77,149.77,149.77,149.77,128.85
212.22,212.22,212.22,212.22,151.18,151.18,151.18,151.18,151.18,151.18,114.31
182.42,182.42,182.42,182.42,152.59,152.59,152.59,152.59,152.59,152.59,99.77
237.05,237.05,237.05,237.05,171.84,171.84,171.84,171.84,171.84,171.84,140.71
252.38,252.38,252.38,252.38,189.47,189.47,189.47,189.47,189.47,189.47,149.41
257.55,257.55,257.55,257.55,192.21,192.21,192.21,192.21,192.21,192.21,152.83
262.73,262.73,262.73,262.73,194.96,194.96,194.96,194.96,194.96,194.96,156.24
267.9,267.9,267.9,267.9,197.7,197.7,197.7,197.7,197.7,197.7,159.66
272.32,272.32,272.32,272.32,190.75,190.75,190.75,190.75,190.75,190.75,147.01
276.74,276.74,276.74,276.74,183.79,183.79,183.79,183.79,183.79,183.79,134.35
328.59,328.59,328.59,328.59,231.77,231.77,231.77,231.77,231.77,231.77,167.79
380.43,380.43,380.43,380.43,279.75,279.75,279.75,279.75,279.75,279.75,201.23
350.56,350.56,350.56,350.56,248.7,248.7,248.7,248.7,248.7,248.7,200.55
320.69,320.69,320.69,320.69,217.65,217.65,217.65,217.65,217.65,217.65,199.87
250.43,250.43,250.43,250.43,182.81,182.81,182.81,182.81,182.81,182.81,135.07
262.15,262.15,262.15,262.15,201.29,201.29,201.29,201.29,201.29,201.29,155.38
277.74,277.74,277.74,277.74,210.2,210.2,210.2,210.2,210.2,210.2,172.5
293.33,293.33,293.33,293.33,219.11,219.11,219.11,219.11,219.11,219.11,189.62
308.92,308.92,308.92,308.92,228.02,228.02,228.02,228.02,228.02,228.02,206.74
300.92,300.92,300.92,300.92,215.1,215.1,215.1,215.1,215.1,215.1,181.82
292.91,292.91,292.91,292.91,202.18,202.18,202.18,202.18,202.18,202.18,156.9
293.0,293.0,293.0,293.0,200.22,200.22,200.22,200.22,200.22,200.22,165.33
293.09,293.09,293.09,293.09,198.25,198.25,198.25,198.25,198.25,198.25,173.76
299.3,299.3,299.3,299.3,199.47,199.47,199.47,199.47,199.47,199.47,175.7
305.5,305.5,305.5,305.5,200.69,200.69,200.69,200.69,200.69,200.69,177.63
243.24,243.24,243.24,243.24,175.85,175.85,175.85,175.85,175.85,175.85,144.45
260.28,260.28,260.28,260.28,200.62,200.62,200.62,200.62,200.62,200.62,154.65
277.32,277.32,277.32,277.32,211.24,211.24,211.24,211.24,211.24,211.24,172.27
294.35,294.35,294.35,294.35,221.86,221.86,221.86,221.86,221.86,221.86,189.89
311.39,311.39,311.39,311.39,232.48,232.48,232.48,232.48,232.48,232.48,207.51
307.3,307.3,307.3,307.3,228.11,228.11,228.11,228.11,228.11,228.11,186.69
303.21,303.21,303.21,303.21,223.73,223.73,223.73,223.73,223.73,223.73,165.87
305.4,305.4,305.4,305.4,211.37,211.37,211.37,211.37,211.37,211.37,177.04
307.58,307.58,307.58,307.58,199.01,199.01,199.01,199.01,199.01,199.01,188.2
317.04,317.04,317.04,317.04,213.95,213.95,213.95,213.95,213.95,213.95,205.14
326.5,326.5,326.5,326.5,228.89,228.89,228.89,228.89,228.89,228.89,222.08
244.82,244.82,244.82,244.82,173.96,173.96,173.96,173.96,173.96,173.96,134.86
263.06,263.06,263.06,263.06,197.84,197.84,197.84,197.84,197.84,197.84,156.55
278.86,278.86,278.86,278.86,208.85,208.85,208.85,208.85,208.85,208.85,173.46
294.65,294.65,294.65,294.65,219.87,219.87,219.87,219.87,219.87,219.87,190.36
310.45,310.45,310.45,310.45,230.88,230.88,230.88,230.88,230.88,230.88,207.27
294.66,294.66,294.66,294.66,206.4,206.4,206.4,206.4,206.4,206.4,170.74
278.87,278.87,278.87,278.87,181.92,181.92,181.92,181.92,181.92,181.92,134.2
265.99,265.99,265.99,265.99,179.17,179.17,179.17,179.17,179.17,179.17,140.26
253.1,253.1,253.1,253.1,176.42,176.42,176.42,176.42,176.42,176.42,146.32
263.96,263.96,263.96,263.96,180.44,180.44,180.44,180.44,180.44,180.44,150.15
274.82,274.82,274.82,274.82,184.45,184.45,184.45,184.45,184.45,184.45,153.97
273.18,273.18,273.18,273.18,200.07,200.07,200.07,200.07,200.07,200.07,148.53
278.82,278.82,278.82,278.82,216.0,216.0,216.0,216.0,216.0,216.0,165.37
292.82,292.82,292.82,292.82,224.65,224.65,224.65,224.65,224.65,224.65,179.69
306.81,306.81,306.81,306.81,233.3,233.3,233.3,233.3,233.3,233.3,194.0
320.81,320.81,320.81,320.81,241.95,241.95,241.95,241.95,241.95,241.95,208.32
312.01,312.01,312.01,312.01,231.89,231.89,231.89,231.89,231.89,231.89,193.13
303.2,303.2,303.2,303.2,221.82,221.82,221.82,221.82,221.82,221.82,177.94
311.95,311.95,311.95,311.95,219.41,219.41,219.41,219.41,219.41,219.41,189.11
320.69,320.69,320.69,320.69,216.99,216.99,216.99,216.99,216.99,216.99,200.27
330.8,330.8,330.8,330.8,230.44,230.44,230.44,230.44,230.44,230.44,209.53
340.91,340.91,340.91,340.91,243.89,243.89,243.89,243.89,243.89,243.89,218.79
254.63,254.63,254.63,254.63,182.16,182.16,182.16,182.16,182.16,182.16,136.64
264.72,264.72,264.72,264.72,201.87,201.87,201.87,201.87,201.87,201.87,158.37
281.03,281.03,281.03,281.03,213.18,213.18,213.18,213.18,213.18,213.18,174.88
297.34,297.34,297.34,297.34,224.49,224.49,224.49,224.49,224.49,224.49,191.39
313.65,313.65,313.65,313.65,235.8,235.8,235.8,235.8,235.8,235.8,207.9
289.01,289.01,289.01,289.01,208.15,208.15,208.15,208.15,208.15,208.15,174.47
264.37,264.37,264.37,264.37,180.5,180.5,180.5,180.5,180.5,180.5,141.04
280.82,280.82,280.82,280.82,188.67,188.67,188.67,188.67,188.67,188.67,163.79
297.27,297.27,297.27,297.27,196.83,196.83,196.83,196.83,196.83,196.83,186.53
309.01,309.01,309.01,309.01,208.02,208.02,208.02,208.02,208.02,208.02,195.18
